DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2020-10-18,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2020-10-25,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2021-10-03,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2021-10-10,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2021-10-17,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2021-10-24,0.18,985.88,986.17,985.6,1416.03,21.73,16.74,22.4,21.06,17.31,16.21,79.11,73.51,76.31,160.77,5.35,2.54,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2021-10-31,0.13,985.66,985.98,985.37,1437.79,22.51,17.12,23.18,21.78,17.72,16.57,77.38,71.64,74.34,181.78,5.76,2.6,"FOZ DO IGUACU, Parana, Brazil",-25.5401479,-54.5858139
2008-10-05,0.21,969.01,969.35,968.64,1371.73,23.22,17.18,23.81,22.66,17.57,16.78,73.43,68.26,71.01,134.76,7.27,3.67,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2008-10-12,0.05,974.19,974.5,973.88,1554.24,21.51,15.57,22.12,20.94,16.0,15.14,74.14,68.8,71.52,106.39,7.67,3.96,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2008-10-19,0.22,970.12,970.41,969.8,1486.05,26.28,17.92,26.9,25.66,18.39,17.44,66.07,60.84,63.5,121.32,6.26,3.26,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2008-10-26,0.0,970.54,970.85,970.25,1624.64,26.64,18.65,27.32,26.02,19.18,18.11,66.59,60.42,63.67,107.99,6.62,3.42,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2009-10-04,0.0,973.31,973.57,973.03,1616.43,22.16,15.86,22.82,21.56,16.35,15.43,71.65,66.38,69.07,163.39,6.51,3.04,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2009-10-11,0.26,971.09,971.39,970.82,1595.68,23.66,17.52,24.35,23.07,18.05,17.06,73.69,67.43,70.6,111.56,6.39,3.13,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2009-10-18,0.88,967.91,968.34,967.49,1300.99,21.96,18.39,22.52,21.48,18.84,18.0,83.78,79.12,81.64,100.83,7.32,3.67,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2009-10-25,0.69,966.84,967.2,966.51,1396.1,23.17,19.47,23.71,22.63,19.92,18.98,83.58,78.5,81.11,140.4,5.46,2.57,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2010-10-03,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2010-10-10,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2010-10-17,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2010-10-24,0.08,968.95,969.3,968.67,1681.27,24.0,15.46,24.72,23.31,16.15,14.81,65.56,58.84,62.22,143.39,5.76,2.54,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2010-10-31,0.37,967.04,967.33,966.71,1587.73,23.62,14.21,24.44,22.84,15.01,13.42,64.16,56.65,60.51,151.29,6.17,2.69,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2011-10-02,0.1,970.97,971.27,970.7,1640.51,24.86,12.32,25.65,24.07,13.01,11.66,52.3,45.99,49.15,130.96,6.22,2.88,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2011-10-09,0.0,969.92,970.27,969.62,1581.78,24.65,16.31,25.33,23.97,16.78,15.82,66.01,60.34,63.23,98.67,7.1,3.33,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2011-10-16,0.0,965.48,965.83,965.14,1263.84,23.9,20.94,24.32,23.49,21.29,20.55,86.26,82.04,84.34,175.15,5.77,2.43,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2011-10-23,0.0,971.96,972.19,971.69,1822.71,22.95,13.22,23.64,22.26,13.86,12.64,59.65,53.62,56.59,101.31,7.66,3.63,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2011-10-30,0.4,968.39,968.76,968.03,1524.72,23.83,17.81,24.46,23.18,18.38,17.2,74.56,68.04,71.35,152.11,5.47,2.17,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2012-10-07,0.08,970.22,970.46,969.96,1461.8,25.56,17.09,26.19,24.89,17.61,16.53,66.47,60.3,63.28,113.98,5.24,2.04,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2012-10-14,0.05,970.91,971.17,970.65,1520.33,24.04,16.01,24.63,23.52,16.52,15.55,67.02,62.15,64.7,129.16,5.39,1.94,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2012-10-21,0.11,968.77,969.11,968.46,1555.53,24.02,16.54,24.77,23.33,17.19,15.93,69.11,61.86,65.49,133.6,5.21,1.65,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2012-10-28,0.02,967.27,967.56,966.94,1638.34,27.46,18.86,28.15,26.76,19.43,18.33,64.54,58.53,61.46,182.67,5.35,1.85,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2013-10-06,0.59,971.33,971.7,970.96,1287.46,20.92,16.88,21.41,20.5,17.5,16.38,83.15,77.63,80.39,151.93,3.02,0.25,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2013-10-13,0.0,973.63,973.93,973.38,1607.77,22.37,14.06,23.02,21.76,14.65,13.52,64.19,57.7,60.99,101.33,7.28,2.85,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2013-10-20,0.05,969.49,969.77,969.25,1523.96,23.62,16.55,24.28,22.92,17.24,15.86,72.61,65.49,68.95,157.85,2.16,0.3,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2013-10-27,0.2,969.38,969.71,969.05,1550.82,26.36,19.61,27.04,25.77,20.18,19.07,71.81,65.21,68.62,131.08,5.45,1.52,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2014-10-05,0.17,973.46,973.76,973.14,1665.21,22.72,15.83,23.39,22.07,16.33,15.42,69.77,64.52,67.11,92.18,8.97,3.76,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2014-10-12,0.0,971.09,971.36,970.85,1808.53,26.06,11.59,26.86,25.24,12.63,10.7,47.22,39.92,43.4,94.4,4.9,1.33,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2014-10-19,0.02,968.97,969.26,968.68,1680.61,29.55,16.37,30.41,28.69,17.29,15.42,51.53,43.45,47.44,116.23,4.59,1.05,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2014-10-26,0.06,971.56,971.85,971.29,1528.85,23.93,17.22,24.59,23.33,17.73,16.73,71.37,65.56,68.5,119.71,4.13,0.82,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2015-10-04,0.1,970.9,971.26,970.69,1681.0,24.06,17.32,24.62,23.28,17.92,16.72,72.15,65.83,68.55,149.61,4.93,1.61,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2015-10-11,0.57,970.15,970.51,969.82,1410.37,24.35,18.56,24.95,23.78,19.08,18.07,75.91,70.56,73.31,156.52,5.67,2.38,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2015-10-18,0.09,971.09,971.43,970.76,1581.86,25.01,18.25,25.58,24.45,18.79,17.72,71.91,66.32,69.07,165.26,5.8,2.69,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2015-10-25,0.11,969.38,969.74,969.03,1642.12,26.29,18.91,26.95,25.64,19.43,18.32,68.52,62.21,65.46,132.09,7.83,3.86,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2016-10-02,0.0,972.25,972.51,971.98,1758.5,22.95,10.75,23.76,22.14,11.58,9.93,53.04,45.5,49.08,146.71,6.37,3.04,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2016-10-09,0.01,970.27,970.54,970.01,1495.7,20.86,12.41,21.58,20.22,12.93,11.97,65.1,59.26,62.08,179.71,5.59,2.31,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2016-10-16,0.21,970.5,970.86,970.19,1467.0,24.17,16.65,24.77,23.6,17.01,16.19,68.57,63.45,66.21,123.46,7.58,3.72,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2016-10-23,0.34,968.78,969.05,968.48,1595.71,27.37,19.77,27.96,26.81,20.29,19.23,68.22,62.33,65.33,154.33,5.67,2.6,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2016-10-30,0.02,970.91,971.22,970.61,1612.98,22.08,15.35,22.66,21.51,16.01,14.88,71.59,65.76,68.41,163.74,7.16,3.07,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2017-10-01,0.17,969.84,970.19,969.57,1399.36,23.67,15.36,24.25,23.13,15.85,14.84,66.12,60.61,63.49,150.1,6.65,3.19,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2017-10-08,0.14,970.96,971.35,970.5,1409.0,21.64,14.1,22.3,20.99,14.74,13.44,69.87,62.95,66.47,145.26,7.0,3.33,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2017-10-15,0.14,968.99,969.26,968.69,1687.54,26.29,17.96,26.95,25.62,18.6,17.37,66.99,60.77,63.8,162.3,6.09,2.6,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2017-10-22,0.14,970.87,971.18,970.58,1465.42,25.05,17.99,25.67,24.5,18.45,17.55,70.19,64.77,67.66,134.26,7.39,3.61,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2017-10-29,0.14,969.67,970.08,969.36,1554.16,23.7,17.63,24.43,23.02,18.24,17.12,74.29,67.44,70.74,139.43,7.2,3.34,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2018-10-07,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2018-10-14,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2018-10-21,0.14,971.14,971.44,970.89,1484.32,23.34,16.64,23.99,22.71,17.21,16.14,72.19,66.24,69.1,140.62,5.23,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2018-10-28,0.51,969.05,969.33,968.76,1315.62,22.73,18.6,23.22,22.28,19.01,18.23,81.62,77.58,79.7,161.08,5.67,2.48,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2019-10-06,0.06,969.12,969.4,968.82,1557.41,26.32,15.06,27.13,25.56,15.66,14.41,56.98,50.8,54.02,164.95,6.07,2.21,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2019-10-13,0.08,970.96,971.24,970.7,1639.83,26.04,16.03,26.73,25.32,16.59,15.51,60.94,55.54,58.05,135.66,5.84,2.18,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2019-10-20,0.01,970.54,970.84,970.25,1623.68,27.6,17.05,28.41,26.86,17.55,16.57,57.84,51.98,54.99,156.37,7.01,2.69,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2019-10-27,0.45,969.18,969.48,968.88,1693.87,25.61,15.6,26.42,24.8,16.38,14.92,62.37,55.33,58.69,161.76,5.72,2.32,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2020-10-04,0.01,967.68,967.94,967.42,1657.58,30.01,15.29,30.85,29.06,16.14,14.59,48.6,42.55,45.26,145.83,4.1,0.53,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2020-10-11,0.1,968.44,968.76,968.11,1503.82,27.43,16.34,28.32,26.64,17.14,15.48,58.01,50.36,54.36,167.22,4.07,0.43,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2020-10-18,0.1,971.04,971.38,970.74,1544.95,24.92,15.63,25.6,24.23,16.24,15.06,62.54,56.5,59.5,150.52,4.66,0.71,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2020-10-25,0.0,969.47,969.77,969.2,1729.43,26.24,18.06,26.98,25.58,18.55,17.61,65.57,60.24,62.94,129.84,5.21,0.73,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2021-10-03,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2021-10-10,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2021-10-17,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2021-10-24,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2021-10-31,0.14,971.21,971.49,970.93,1508.74,23.31,16.73,23.96,22.68,17.28,16.21,72.57,66.63,69.61,140.84,5.25,2.1,"DIAMANTE DO NORTE, Parana, Brazil",-22.6565442,-52.8589113
2008-10-05,0.35,975.72,976.13,975.34,1306.26,23.35,17.05,23.99,22.73,17.48,16.61,72.93,67.05,70.1,142.93,7.33,3.92,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2008-10-12,0.09,981.04,981.36,980.71,1528.58,21.8,15.57,22.42,21.22,16.06,15.16,72.8,67.38,69.97,91.17,8.9,5.09,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2008-10-19,0.05,976.7,977.0,976.37,1518.69,26.18,18.17,26.99,25.44,18.86,17.42,68.26,60.24,64.46,145.05,6.05,2.99,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2008-10-26,0.01,977.3,977.63,977.0,1478.56,26.75,18.17,27.47,26.02,18.82,17.71,65.14,58.41,61.55,111.7,7.43,3.96,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2009-10-04,0.14,978.03,978.32,977.75,1482.73,23.29,16.3,24.05,22.54,16.92,15.71,71.41,64.89,68.16,216.76,5.91,2.86,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2009-10-11,0.14,978.03,978.32,977.75,1482.73,23.29,16.3,24.05,22.54,16.92,15.71,71.41,64.89,68.16,216.76,5.91,2.86,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2009-10-18,0.14,978.03,978.32,977.75,1482.73,23.29,16.3,24.05,22.54,16.92,15.71,71.41,64.89,68.16,216.76,5.91,2.86,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2009-10-25,0.14,978.03,978.32,977.75,1482.73,23.29,16.3,24.05,22.54,16.92,15.71,71.41,64.89,68.16,216.76,5.91,2.86,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2010-10-03,1.36,974.94,975.38,974.44,893.94,20.57,18.4,20.88,20.3,18.71,18.16,89.16,86.46,87.81,224.43,5.33,2.65,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2010-10-10,0.07,978.69,979.03,978.36,1568.39,21.56,14.26,22.3,20.87,14.89,13.71,69.54,62.99,66.18,199.31,6.86,3.49,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2010-10-17,0.34,978.69,979.1,978.33,1477.88,21.94,14.18,22.64,21.25,14.67,13.64,67.47,61.72,64.73,246.92,8.35,4.39,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2010-10-24,0.05,975.4,975.72,975.11,1700.11,23.87,14.75,24.78,23.06,15.73,13.89,64.76,56.06,60.33,202.7,6.11,2.89,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2010-10-31,0.28,973.48,973.78,973.14,1560.26,23.63,14.82,24.51,22.81,15.79,13.97,67.07,58.5,62.62,178.3,5.78,2.56,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2011-10-02,0.0,977.6,977.92,977.31,1629.97,25.0,12.22,26.01,23.92,12.99,11.35,53.64,45.21,49.42,213.82,6.53,2.88,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2011-10-09,0.27,976.74,977.08,976.42,1519.36,25.08,16.06,25.92,24.27,16.52,15.62,64.2,58.05,61.11,277.95,8.17,4.4,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2011-10-16,0.17,972.01,972.36,971.67,1262.28,24.61,20.84,25.13,24.1,21.22,20.49,83.16,78.18,80.66,191.86,6.4,3.38,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2011-10-23,0.0,978.69,978.94,978.38,1792.04,23.09,12.91,23.98,22.32,13.55,12.34,58.64,51.98,55.34,291.49,9.71,5.56,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2011-10-30,0.3,974.98,975.38,974.6,1522.26,23.94,17.69,24.78,23.2,18.35,17.03,75.08,67.14,71.33,185.29,5.57,2.57,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2012-10-07,0.14,976.93,977.21,976.66,1419.4,25.6,17.16,26.31,24.86,17.82,16.5,67.43,59.83,63.61,234.98,5.74,2.54,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2012-10-14,0.14,977.57,977.85,977.29,1489.04,23.83,16.01,24.5,23.17,16.65,15.41,67.89,61.24,64.52,242.43,6.91,3.3,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2012-10-21,0.14,975.38,975.71,975.06,1598.85,24.32,16.08,25.18,23.52,16.84,15.22,66.93,59.02,63.26,221.67,6.19,2.72,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2012-10-28,0.14,973.76,974.09,973.43,1608.46,27.67,18.9,28.5,26.86,19.52,18.37,64.56,58.03,61.26,199.07,6.65,2.83,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2013-10-06,0.69,977.84,978.2,977.45,1286.12,21.5,16.78,22.02,20.99,17.37,16.25,80.73,74.93,77.75,207.98,5.07,2.12,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2013-10-13,0.0,980.52,980.82,980.24,1612.91,22.59,13.27,23.34,21.88,13.79,12.78,60.39,54.27,57.32,271.96,9.57,5.36,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2013-10-20,0.05,976.01,976.29,975.75,1488.77,23.29,16.18,24.07,22.56,16.92,15.57,72.55,65.42,68.83,175.22,4.5,1.93,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2013-10-27,0.09,976.01,976.35,975.65,1549.1,26.79,18.95,27.59,26.08,19.5,18.39,67.41,60.85,64.23,241.82,7.45,3.74,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2014-10-05,0.46,980.48,980.83,980.09,1602.87,22.65,15.28,23.38,22.0,15.85,14.86,68.24,62.76,65.45,268.9,10.38,5.79,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2014-10-12,0.0,977.85,978.14,977.6,1759.89,25.12,12.53,26.09,24.05,13.77,11.33,55.62,45.32,50.08,236.49,5.29,2.33,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2014-10-19,0.0,975.6,975.9,975.3,1660.41,28.4,17.32,29.39,27.36,18.3,16.36,59.61,50.02,54.58,217.35,5.49,2.4,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2014-10-26,0.02,978.19,978.49,977.9,1468.73,24.32,16.74,25.01,23.65,17.34,16.2,68.19,61.95,65.05,256.38,6.56,3.19,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2015-10-04,0.21,976.76,977.11,976.41,1341.3,22.86,18.47,23.49,22.25,19.0,17.96,81.2,75.17,78.19,195.55,5.21,2.33,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2015-10-11,0.49,976.94,977.28,976.6,1378.83,24.3,18.94,24.97,23.7,19.44,18.5,77.57,72.01,74.93,212.81,6.06,3.15,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2015-10-18,0.16,977.73,978.05,977.41,1510.88,25.06,18.55,25.75,24.35,19.22,17.93,74.02,67.35,70.56,220.1,5.23,2.46,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2015-10-25,0.11,976.16,976.53,975.79,1611.32,26.47,18.84,27.21,25.73,19.49,18.3,68.45,61.58,64.94,234.95,7.4,3.73,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2016-10-02,0.0,979.01,979.31,978.72,1720.29,22.34,10.99,23.34,21.34,11.9,10.1,57.22,48.4,52.67,238.76,6.4,3.08,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2016-10-09,0.02,976.8,977.07,976.53,1486.26,20.91,12.33,21.79,20.05,13.01,11.7,66.15,58.96,62.48,204.28,5.62,2.62,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2016-10-16,0.27,977.39,977.77,977.08,1404.51,24.33,16.86,25.02,23.66,17.28,16.41,68.9,63.52,66.34,260.05,7.42,3.83,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2016-10-23,0.43,975.36,975.66,975.05,1544.79,27.5,19.5,28.26,26.77,20.13,18.95,68.15,61.2,64.63,211.64,5.83,2.86,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2016-10-30,0.17,977.42,977.75,977.1,1512.06,22.54,15.37,23.26,21.91,16.0,14.84,69.88,63.46,66.61,215.64,8.28,4.45,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2017-10-01,0.14,977.23,977.61,976.98,1574.96,24.51,16.04,25.2,23.53,16.75,15.43,67.46,60.51,63.48,212.03,6.32,3.04,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2017-10-08,0.37,977.75,978.15,977.34,1358.91,21.88,14.18,22.61,21.17,14.82,13.54,69.44,62.71,66.04,231.9,7.12,3.6,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2017-10-15,0.0,975.39,975.67,975.09,1662.76,26.92,18.08,27.75,26.09,18.8,17.44,65.72,58.12,61.82,193.79,6.14,3.02,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2017-10-22,0.2,977.8,978.12,977.48,1434.29,25.05,17.52,25.7,24.42,18.01,17.02,68.62,62.78,65.73,247.95,7.8,3.92,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2017-10-29,0.47,975.9,976.34,975.51,1391.23,22.87,17.68,23.52,22.23,18.2,17.19,77.05,71.48,74.23,249.27,7.02,3.47,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2018-10-07,0.0,977.03,977.34,976.73,1566.79,24.84,18.84,25.49,24.21,19.38,18.33,73.5,67.9,70.65,217.72,6.2,3.22,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2018-10-14,0.54,976.42,976.77,976.08,1219.76,23.69,19.92,24.19,23.24,20.35,19.56,82.6,78.6,80.67,231.47,6.4,3.31,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2018-10-21,0.09,975.38,975.71,975.04,1655.04,24.75,18.31,25.47,24.09,19.0,17.76,72.74,66.48,69.48,244.83,7.51,3.92,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2018-10-28,0.38,975.63,975.93,975.33,1331.33,23.31,18.46,23.84,22.78,18.95,17.95,78.66,73.78,76.33,210.87,6.53,3.44,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2019-10-06,0.09,975.63,975.92,975.32,1482.74,26.14,14.94,27.01,25.27,15.77,14.17,58.71,50.82,54.77,197.15,6.41,3.17,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2019-10-13,0.01,977.6,977.88,977.32,1559.0,25.94,15.67,26.86,25.09,16.41,15.0,61.04,53.64,57.23,253.9,6.1,2.94,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
2019-10-20,0.04,977.12,977.42,976.84,1531.12,27.72,16.73,28.66,26.9,17.33,16.23,57.17,50.39,53.71,253.52,7.07,3.51,"PARANAPOEMA, Parana, Brazil",-22.6561084,-52.0865163
