DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2019-11-10,0.71,933.69,933.99,933.37,1272.39,23.1,17.24,23.7,22.6,17.66,16.78,75.59,70.37,73.17,234.43,6.42,3.0,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2019-11-17,0.21,933.29,933.55,933.05,1581.6,21.94,15.88,22.5,21.39,16.35,15.46,74.12,68.69,71.31,223.56,7.54,3.79,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2019-11-24,0.25,934.93,935.23,934.66,1644.45,22.58,15.57,23.28,21.88,16.15,14.96,70.44,63.56,67.15,246.92,7.21,3.41,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2020-11-01,0.06,933.02,933.28,932.74,1404.97,20.75,12.25,21.36,20.23,12.82,11.7,64.95,59.51,62.27,199.08,6.52,3.02,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2020-11-08,0.0,935.88,936.14,935.63,1758.76,19.99,9.26,20.71,19.26,9.81,8.73,58.04,51.99,54.98,258.29,6.98,3.25,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2020-11-15,0.02,933.91,934.25,933.6,1389.24,23.32,16.86,23.99,22.74,17.34,16.32,72.58,65.85,69.49,201.48,5.7,2.36,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2020-11-22,0.02,932.94,933.25,932.62,1547.74,21.11,14.56,21.75,20.51,15.06,14.06,72.3,66.27,69.29,219.13,6.74,3.14,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2020-11-29,0.01,937.45,937.73,937.18,1726.25,24.29,15.26,24.98,23.6,15.76,14.69,63.38,57.13,60.38,249.79,6.9,3.39,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2021-11-07,0.15,936.48,936.74,936.22,1377.04,20.56,14.83,21.16,19.98,15.35,14.3,75.35,69.74,72.57,158.87,5.08,2.0,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2021-11-14,0.15,936.48,936.74,936.22,1377.04,20.56,14.83,21.16,19.98,15.35,14.3,75.35,69.74,72.57,158.87,5.08,2.0,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2021-11-21,0.15,936.48,936.74,936.22,1377.04,20.56,14.83,21.16,19.98,15.35,14.3,75.35,69.74,72.57,158.87,5.08,2.0,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2021-11-28,0.15,936.48,936.74,936.22,1377.04,20.56,14.83,21.16,19.98,15.35,14.3,75.35,69.74,72.57,158.87,5.08,2.0,"JAPIRA, Parana, Brazil",-23.8119773,-50.1397133
2011-11-06,0.01,895.78,895.97,895.57,1331.31,15.33,9.37,16.01,14.67,10.0,8.69,73.46,66.4,70.05,122.26,7.87,4.33,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2011-11-13,0.17,892.99,893.28,892.73,1331.31,19.81,13.25,20.56,19.14,13.91,12.5,72.52,65.09,69.02,104.64,7.24,4.08,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2011-11-20,0.32,891.65,891.88,891.41,1331.31,15.63,11.51,16.18,15.11,12.01,11.02,82.09,77.05,79.55,134.53,7.37,3.96,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2011-11-27,0.18,890.78,891.02,890.54,1331.31,19.77,13.55,20.5,19.08,14.22,12.96,73.96,67.1,70.48,129.99,7.44,4.22,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2012-11-04,0.04,891.73,892.03,891.46,1385.77,21.38,15.25,22.04,20.74,15.86,14.68,74.92,68.27,71.61,158.66,7.06,3.8,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2012-11-11,0.33,890.6,890.85,890.36,1303.88,19.38,15.47,19.95,18.86,15.97,15.01,83.22,77.67,80.64,107.74,7.26,4.1,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2012-11-18,0.19,892.86,893.09,892.6,1480.82,17.21,12.84,17.93,16.59,13.44,12.27,81.1,74.32,77.87,126.97,7.38,3.83,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2012-11-25,0.01,892.02,892.26,891.8,1584.59,21.1,14.19,21.88,20.4,14.85,13.55,71.38,64.16,67.99,128.28,6.56,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2013-11-03,0.16,893.9,894.14,893.66,1566.31,17.51,12.1,18.33,16.83,12.68,11.52,76.24,69.66,73.28,114.4,7.62,4.16,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2013-11-10,0.02,893.31,893.52,893.11,1348.59,17.7,13.55,18.24,17.15,14.01,13.14,80.96,76.42,78.64,127.33,7.47,4.05,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2013-11-17,0.11,892.52,892.76,892.26,1485.08,19.78,14.26,20.5,19.14,14.77,13.73,75.17,69.09,72.4,130.19,7.92,4.27,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2013-11-24,0.3,892.45,892.7,892.2,1336.01,18.43,15.58,19.02,17.92,16.01,15.2,86.65,81.63,84.29,124.3,8.38,4.62,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2014-11-02,0.03,892.98,893.21,892.75,1592.41,21.81,11.85,22.52,21.13,12.61,11.06,61.7,55.12,58.55,122.89,6.26,3.19,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2014-11-09,0.1,892.59,892.9,892.28,1223.2,19.51,16.13,20.12,18.99,16.62,15.69,84.65,78.94,81.95,117.05,6.67,3.41,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2014-11-16,0.07,891.62,891.84,891.39,1560.05,18.44,10.52,19.16,17.82,11.26,9.88,68.11,61.52,64.86,144.59,7.08,3.62,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2014-11-23,0.35,892.96,893.2,892.73,1506.69,19.13,13.26,19.82,18.49,13.85,12.6,75.42,69.12,72.58,116.1,6.92,3.54,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2014-11-30,0.1,892.41,892.65,892.16,1263.09,19.57,16.59,20.14,19.06,16.99,16.21,86.17,81.57,83.99,113.57,7.23,3.86,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2015-11-01,0.18,893.75,893.99,893.52,1168.02,18.98,16.42,19.43,18.54,16.75,16.08,87.8,84.15,86.06,113.24,7.18,3.72,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2015-11-08,0.27,893.38,893.61,893.14,1041.24,17.71,16.17,18.15,17.36,16.54,15.87,92.49,89.4,91.08,122.67,6.49,3.47,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2015-11-15,0.19,893.24,893.56,892.96,1450.19,21.8,17.83,22.6,21.08,18.41,17.23,82.74,75.34,79.37,129.86,6.43,3.33,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2015-11-22,0.78,889.53,889.86,889.22,1210.25,18.79,16.69,19.36,18.3,17.2,16.29,90.48,85.78,88.23,120.05,7.27,3.69,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2015-11-29,0.37,891.02,891.31,890.69,927.45,18.79,17.21,19.21,18.38,17.6,16.9,92.9,89.22,91.09,118.62,6.04,3.15,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2016-11-06,0.03,895.49,895.72,895.24,1437.02,18.0,14.29,18.69,17.4,14.78,13.85,83.32,78.08,80.89,106.23,7.44,3.81,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2016-11-13,0.15,892.16,892.44,891.9,1323.86,18.72,14.84,19.46,18.05,15.41,14.29,82.92,76.18,79.8,129.78,7.51,3.91,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2016-11-20,0.05,889.72,889.95,889.48,1628.77,17.81,11.96,18.55,17.14,12.63,11.39,75.17,68.68,71.88,159.45,7.37,3.79,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2016-11-27,0.19,892.79,893.02,892.55,1509.59,20.68,14.62,21.49,19.91,15.26,13.99,75.41,67.83,71.73,130.8,6.61,3.48,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2017-11-05,0.58,892.2,892.49,891.87,1239.6,16.43,13.55,17.01,15.93,14.1,13.09,87.03,82.39,84.83,139.1,7.74,4.01,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2017-11-12,0.65,891.28,891.53,891.06,1385.62,17.01,13.3,17.55,16.5,13.89,12.8,83.55,78.93,81.24,150.93,6.71,3.48,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2017-11-19,0.4,890.75,891.0,890.51,1537.34,20.05,12.14,20.74,19.4,12.86,11.34,67.85,61.59,64.96,129.64,6.91,3.43,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2017-11-26,0.16,891.42,891.7,891.16,1485.38,19.08,14.54,19.73,18.5,15.18,13.93,81.04,74.93,78.1,143.31,6.9,3.38,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-11-04,0.06,892.81,893.1,892.52,1400.49,18.35,14.1,19.09,17.67,14.6,13.63,81.06,74.49,77.96,126.66,7.6,4.14,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-11-11,0.0,894.05,894.28,893.81,1433.71,17.79,13.88,18.46,17.17,14.34,13.46,81.93,77.01,79.48,119.99,8.83,4.7,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-11-18,0.34,892.41,892.64,892.17,1406.03,21.19,16.76,21.88,20.57,17.22,16.26,80.29,74.69,77.63,122.84,7.61,4.03,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2018-11-25,0.1,892.62,892.86,892.39,1332.38,17.76,15.01,18.35,17.25,15.46,14.61,87.2,82.32,84.8,124.87,7.99,4.24,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-11-03,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-11-10,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-11-17,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2019-11-24,0.18,893.38,893.62,893.12,1554.11,20.09,14.93,20.79,19.38,15.53,14.31,77.84,71.28,74.61,114.61,7.22,3.66,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-11-01,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-11-08,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-11-15,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-11-22,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2020-11-29,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-11-07,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-11-14,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-11-21,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2021-11-28,0.18,894.71,894.95,894.47,1331.31,18.03,13.54,18.63,17.47,14.06,13.06,80.01,74.48,77.34,129.66,6.67,3.58,"VENTANIA, Parana, Brazil",-24.2470771,-50.245452
2008-11-02,0.17,1008.42,1008.71,1008.11,1019.25,20.62,18.19,21.14,20.16,18.71,17.77,89.72,84.87,87.33,163.87,3.24,1.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-11-09,0.04,1004.81,1005.07,1004.55,1157.71,22.9,19.87,23.45,22.4,20.38,19.39,86.79,81.07,84.06,130.89,3.59,1.3,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-11-16,0.7,1004.58,1004.84,1004.3,1012.77,21.27,19.19,21.79,20.85,19.69,18.75,91.07,86.24,88.92,162.42,3.11,0.93,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-11-23,0.89,1011.05,1011.26,1010.84,975.6,19.7,17.48,20.21,19.27,17.97,17.05,90.3,84.98,87.76,152.93,4.01,1.21,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2008-11-30,0.48,1009.89,1010.15,1009.67,1096.01,21.84,19.57,22.37,21.39,20.0,19.21,89.83,84.63,87.44,113.56,5.57,1.88,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-11-01,0.03,1007.59,1007.86,1007.32,1248.65,21.88,18.18,22.44,21.36,18.71,17.67,84.0,78.16,81.13,150.98,2.55,0.71,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-11-08,0.24,1002.01,1002.32,1001.7,1291.85,25.71,21.75,26.35,25.15,22.24,21.29,82.85,77.52,80.35,151.66,4.53,1.5,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-11-15,0.11,1004.63,1004.93,1004.33,1088.72,23.9,21.02,24.41,23.44,21.44,20.59,87.1,82.27,84.93,140.87,3.3,0.92,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-11-22,0.53,1005.38,1005.73,1005.05,1092.29,23.85,20.69,24.44,23.28,21.22,20.19,87.1,81.93,84.56,161.57,2.74,0.71,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2009-11-29,0.48,1001.73,1002.04,1001.42,1072.61,24.96,22.54,25.51,24.51,22.96,22.11,89.17,84.89,87.37,173.23,2.78,0.68,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-11-07,0.08,1004.88,1005.19,1004.58,1572.28,22.04,16.8,22.73,21.34,17.5,16.08,79.05,71.89,75.58,141.96,3.66,1.09,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-11-14,0.2,1009.59,1009.86,1009.31,1061.4,19.86,17.26,20.48,19.33,17.78,16.78,88.97,83.08,86.24,162.55,2.2,0.39,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-11-21,0.13,1004.08,1004.41,1003.8,1349.44,22.03,18.4,22.65,21.46,18.95,17.85,84.65,78.79,81.91,150.08,2.16,0.35,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2010-11-28,0.61,1002.0,1002.25,1001.75,1070.46,22.53,20.29,22.97,22.11,20.72,19.92,90.11,86.12,88.12,164.84,1.13,0.11,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-11-06,0.02,1013.2,1013.43,1012.97,1254.99,18.69,14.59,19.25,18.12,15.23,13.98,82.39,75.95,79.18,152.49,2.58,0.81,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-11-13,0.07,1008.07,1008.34,1007.79,1182.24,21.65,18.57,22.15,21.22,19.0,18.14,86.27,81.91,84.32,128.2,3.14,1.11,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-11-20,0.31,1007.91,1008.15,1007.68,1103.81,18.94,15.88,19.49,18.41,16.41,15.39,86.62,81.92,84.3,152.17,2.43,0.55,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-11-27,0.06,1004.6,1004.89,1004.32,1227.55,22.71,19.03,23.34,22.17,19.54,18.54,83.61,78.08,81.02,142.24,2.24,0.61,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-11-04,0.1,1005.03,1005.32,1004.76,950.07,22.66,19.91,23.17,22.18,20.34,19.48,88.13,83.46,85.87,149.39,3.48,1.15,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-11-11,0.17,1004.7,1004.96,1004.44,1223.34,23.7,20.66,24.16,23.24,21.05,20.24,86.18,82.1,84.24,131.14,4.45,1.54,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-11-18,0.25,1008.99,1009.21,1008.71,1088.35,20.24,17.57,20.78,19.79,18.14,17.04,88.23,83.16,85.85,158.17,3.89,1.24,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2012-11-25,0.11,1006.14,1006.41,1005.86,1325.62,23.24,19.07,23.82,22.7,19.65,18.55,82.04,76.14,79.15,148.67,4.02,1.42,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-11-03,0.11,1010.51,1010.77,1010.27,1223.59,20.09,16.54,20.65,19.57,17.06,16.02,84.25,78.99,81.78,145.92,4.04,1.33,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-11-10,0.09,1009.28,1009.54,1009.04,1137.63,20.54,17.89,21.02,20.08,18.36,17.43,88.3,83.8,86.1,158.0,3.22,1.03,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-11-17,0.17,1006.17,1006.46,1005.84,1293.4,22.84,17.94,23.64,22.09,18.66,17.27,80.54,73.44,77.03,170.2,4.44,1.48,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2013-11-24,0.23,1007.18,1007.43,1006.92,883.16,21.44,19.46,21.89,21.03,19.9,19.08,91.23,87.05,89.2,168.01,3.35,0.96,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-11-02,0.0,1006.53,1006.83,1006.24,1363.33,23.53,19.64,24.1,22.96,20.19,19.08,83.86,78.43,81.27,142.75,3.56,1.11,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-11-09,0.19,1006.42,1006.76,1006.09,1091.03,22.71,20.11,23.22,22.3,20.61,19.66,88.77,84.13,86.59,152.77,3.9,1.23,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-11-16,0.27,1006.62,1006.85,1006.35,1294.0,21.56,17.81,22.15,21.05,18.38,17.24,84.25,78.89,81.71,138.52,3.71,1.15,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-11-23,0.1,1007.62,1007.89,1007.37,1127.02,22.1,18.76,22.64,21.6,19.27,18.3,85.64,80.21,83.04,169.25,3.21,1.03,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2014-11-30,0.17,1006.76,1007.01,1006.51,1098.02,23.15,20.75,23.7,22.68,21.23,20.34,89.66,84.83,87.32,145.04,3.5,1.04,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-11-01,0.03,1009.12,1009.39,1008.89,845.38,20.87,19.83,21.2,20.58,20.11,19.57,95.06,92.68,94.05,128.58,3.41,1.1,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-11-08,0.22,1009.17,1009.42,1008.91,748.56,19.81,18.79,20.1,19.54,19.08,18.52,95.24,92.7,94.04,143.95,2.97,0.95,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-11-15,0.22,1006.01,1006.35,1005.68,962.15,22.98,21.19,23.5,22.51,21.65,20.76,92.74,88.88,90.97,146.14,3.2,0.95,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-11-22,0.22,1002.48,1002.81,1002.15,1025.08,22.34,20.19,22.83,21.89,20.66,19.8,91.15,86.95,88.99,167.12,3.22,0.99,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2015-11-29,0.22,1004.87,1005.17,1004.55,871.44,22.05,20.92,22.41,21.72,21.27,20.58,94.95,91.88,93.54,148.48,2.87,0.86,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-11-06,0.16,1010.81,1011.09,1010.56,1058.97,20.99,18.42,21.53,20.51,18.91,18.01,88.99,83.85,86.49,147.27,3.46,1.12,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-11-13,0.33,1006.77,1007.07,1006.49,1097.13,21.66,18.81,22.23,21.14,19.39,18.33,88.54,83.36,85.89,160.81,3.66,1.19,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-11-20,0.11,1004.61,1004.86,1004.37,1278.95,20.7,17.55,21.35,20.12,18.22,16.99,87.35,80.54,83.89,153.15,3.69,1.14,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2016-11-27,0.03,1007.72,1007.96,1007.48,994.29,21.49,19.09,21.89,21.07,19.46,18.6,89.6,84.83,87.45,158.4,2.46,0.81,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-11-05,0.11,1007.18,1007.53,1006.81,1084.71,20.24,17.84,20.71,19.82,18.43,17.33,89.83,84.49,87.18,169.33,3.22,0.89,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-11-12,0.15,1005.8,1006.08,1005.58,1072.65,21.09,17.3,21.57,20.61,17.97,16.7,86.21,80.55,83.35,170.96,3.33,0.9,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-11-19,0.26,1003.96,1004.27,1003.63,1071.47,22.26,18.11,22.86,21.69,18.76,17.51,84.12,78.29,81.23,160.4,3.48,1.07,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2017-11-26,0.17,1005.66,1005.98,1005.38,1323.51,21.61,19.27,22.02,21.2,19.77,18.78,90.5,86.3,88.42,174.41,2.89,0.75,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-11-04,0.17,1008.54,1008.87,1008.26,1305.92,21.9,18.42,22.49,21.23,19.09,17.77,86.11,79.37,82.44,152.43,3.06,0.85,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-11-11,0.19,1009.15,1009.45,1008.91,1257.22,21.44,18.44,21.96,20.87,19.04,17.86,87.69,81.83,84.66,155.21,2.83,0.81,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-11-18,0.11,1007.34,1007.65,1007.1,1102.94,23.72,19.28,24.33,23.1,19.95,18.58,82.04,74.83,78.44,137.31,3.55,1.03,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2018-11-25,0.15,1008.65,1008.96,1008.43,1083.58,22.1,18.68,22.65,21.44,19.37,18.05,86.25,79.56,82.61,147.62,3.18,0.93,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-11-03,0.21,1005.88,1006.26,1005.5,1219.65,24.53,21.11,25.21,23.92,21.7,20.45,86.1,79.22,83.05,158.31,2.55,0.61,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-11-10,0.36,1006.34,1006.63,1006.04,860.99,22.26,21.13,22.65,21.92,21.5,20.75,95.3,91.77,93.74,161.74,0.99,0.04,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-11-17,0.27,1006.15,1006.4,1005.9,1093.57,22.11,19.9,22.59,21.68,20.41,19.46,90.72,86.22,88.52,148.88,1.91,0.43,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2019-11-24,0.14,1008.34,1008.59,1008.07,1170.4,22.61,19.85,23.22,22.09,20.41,19.32,88.69,82.89,85.95,152.61,1.55,0.24,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-11-01,0.2,1005.71,1005.97,1005.42,1113.85,21.15,17.8,21.75,20.65,18.47,17.17,87.93,82.35,85.26,183.17,2.03,0.29,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-11-08,0.04,1010.14,1010.43,1009.88,1481.05,19.56,15.18,20.24,18.89,15.94,14.44,82.1,75.02,78.67,155.9,2.56,0.36,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-11-15,0.43,1005.89,1006.22,1005.61,1086.32,23.14,21.11,23.67,22.7,21.6,20.69,91.7,87.14,89.52,158.18,1.59,0.12,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-11-22,0.22,1006.32,1006.57,1006.01,1161.25,20.88,18.68,21.44,20.42,19.25,18.2,91.06,86.2,88.8,157.84,1.61,0.22,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2020-11-29,0.12,1010.07,1010.4,1009.83,1510.68,24.39,20.66,25.0,23.83,21.3,20.08,84.6,78.51,81.61,140.38,2.41,0.47,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-11-07,0.24,1006.82,1007.1,1006.58,1170.27,22.19,19.95,22.74,21.7,20.51,19.44,90.92,85.23,88.19,150.81,1.57,0.22,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-11-14,0.11,1010.71,1010.9,1010.43,1121.42,19.76,17.81,20.33,19.38,18.4,17.38,92.02,87.14,89.77,154.94,1.54,0.25,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-11-21,0.07,1008.1,1008.38,1007.87,1319.8,21.48,18.67,21.95,21.0,19.22,18.21,88.46,83.43,85.8,140.92,1.97,0.41,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2021-11-28,0.07,1005.32,1005.67,1005.1,1457.11,23.5,18.69,24.1,22.73,19.49,17.97,81.92,74.78,77.94,145.36,2.36,0.45,"MORRETES, Parana, Brazil",-25.4770051,-48.8321911
2011-11-06,0.01,930.54,930.77,930.31,1320.66,15.12,10.04,15.95,14.28,10.84,9.24,78.9,71.33,75.08,128.02,3.42,0.84,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-11-13,0.16,926.7,927.0,926.42,1111.12,19.14,14.73,19.84,18.46,15.41,14.15,82.42,76.21,79.3,126.22,3.38,0.74,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-11-20,0.21,926.17,926.41,925.94,1122.44,15.44,11.7,16.05,14.83,12.35,11.06,84.38,78.2,81.26,119.49,3.57,0.83,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
2011-11-27,0.05,924.01,924.26,923.75,1214.64,20.01,15.27,20.74,19.33,15.97,14.68,80.43,73.21,76.71,148.02,3.59,0.88,"SAO MATEUS DO SUL, Parana, Brazil",-25.866823,-50.382796
