DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2007-12-23,0.69,952.07,952.34,951.77,1662.73,23.09,16.57,23.83,22.41,17.3,15.88,72.4,64.74,68.72,123.85,6.58,2.85,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2007-12-30,0.07,953.58,953.85,953.32,1571.92,24.53,18.93,25.36,23.71,19.72,18.18,78.07,69.47,73.74,146.22,4.94,1.77,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2008-12-07,0.21,952.52,952.78,952.25,1725.1,22.39,14.24,23.28,21.46,15.03,13.51,68.1,60.49,64.26,146.4,7.34,3.29,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2008-12-14,0.31,953.7,954.02,953.41,1589.04,23.68,16.16,24.46,23.01,16.84,15.6,69.0,62.4,65.72,137.63,7.15,3.25,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2008-12-21,0.25,951.1,951.37,950.81,1687.38,22.63,16.12,23.39,21.93,16.8,15.49,72.67,66.04,69.4,115.67,6.96,2.98,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2008-12-28,0.1,950.83,951.13,950.53,1684.55,24.13,17.54,24.83,23.49,18.14,17.0,71.65,65.75,68.66,128.19,6.93,2.95,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2009-12-06,0.41,950.68,950.98,950.36,1374.21,23.82,19.41,24.35,23.31,19.94,18.93,80.05,74.5,77.28,143.1,7.13,3.04,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2009-12-13,0.29,952.41,952.69,952.12,1359.3,23.12,19.01,23.61,22.71,19.5,18.64,80.95,76.4,78.57,128.82,7.63,3.39,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2009-12-20,0.36,955.41,955.73,955.07,1584.66,23.3,18.18,23.93,22.69,18.77,17.59,77.33,70.88,74.3,119.16,7.54,3.53,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2009-12-27,0.26,952.79,953.09,952.53,1527.76,25.3,20.5,26.01,24.63,21.18,19.88,80.15,72.72,76.51,154.11,4.88,1.7,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2010-12-05,0.33,951.09,951.41,950.72,1289.11,24.24,20.16,24.98,23.62,20.76,19.68,80.26,76.91,78.69,148.06,5.05,1.47,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2010-12-12,0.07,949.63,949.98,949.34,1533.79,24.5,19.27,25.13,23.86,19.78,18.77,75.43,72.19,73.81,138.99,6.89,2.8,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2010-12-19,0.22,950.41,950.66,950.12,1070.82,21.22,17.97,21.64,20.85,18.32,17.66,83.57,81.28,82.4,145.02,6.79,2.56,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2010-12-26,0.21,952.02,952.29,951.74,1492.02,24.67,20.11,25.33,24.05,20.67,19.61,78.71,74.98,76.85,156.9,5.2,1.69,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2011-12-04,0.01,952.09,952.35,951.8,1732.98,23.0,15.59,23.8,22.28,16.31,14.96,68.97,62.37,65.48,139.71,7.48,3.38,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2011-12-11,0.45,951.95,952.27,951.64,1428.06,22.98,17.95,23.59,22.43,18.46,17.54,77.26,71.92,74.62,123.49,7.01,3.03,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2011-12-18,0.0,949.85,950.1,949.6,1718.02,23.06,15.43,23.95,22.28,16.35,14.57,70.39,61.89,66.29,179.1,4.47,1.55,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2011-12-25,0.04,952.89,953.15,952.6,1676.73,24.44,15.72,25.52,23.36,16.73,14.75,67.52,57.65,62.66,160.95,5.0,1.88,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2012-12-02,0.02,952.85,953.17,952.54,1502.7,24.12,16.89,24.77,23.53,17.34,16.46,68.83,63.16,66.07,122.98,7.69,3.16,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2012-12-09,0.21,952.65,953.01,952.29,1529.08,26.86,18.9,27.73,26.08,19.48,18.28,68.65,61.36,65.24,148.1,5.61,1.43,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2012-12-16,0.32,950.14,950.45,949.85,1362.41,24.8,20.42,25.37,24.25,20.88,19.95,81.11,75.62,78.43,153.85,5.54,1.85,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2012-12-23,0.06,952.95,953.22,952.65,1520.79,25.33,20.06,25.88,24.8,20.65,19.53,77.21,71.48,74.39,174.01,4.83,1.55,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2012-12-30,0.43,953.44,953.77,953.1,1412.13,24.67,20.32,25.32,24.06,20.9,19.82,81.57,75.21,78.36,153.93,4.83,1.24,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2013-12-01,0.16,952.4,952.72,952.1,1569.99,23.99,18.19,24.56,23.42,18.77,17.71,74.16,68.74,71.42,120.8,6.95,2.73,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2013-12-08,0.02,952.11,952.41,951.84,1586.94,24.49,18.04,25.15,23.84,18.72,17.45,72.83,66.76,69.74,171.89,5.03,1.42,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2013-12-15,0.18,952.09,952.38,951.8,1623.2,24.28,17.97,24.91,23.72,18.57,17.49,72.01,66.65,69.4,139.77,6.74,2.5,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2013-12-22,0.0,950.11,950.39,949.83,1796.6,24.33,15.32,25.05,23.62,15.99,14.72,62.99,56.95,59.89,116.65,8.73,3.44,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2013-12-29,0.02,951.76,952.01,951.49,1438.6,25.91,19.17,26.59,25.27,19.66,18.69,71.14,65.67,68.5,159.43,4.51,1.33,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2014-12-07,0.0,954.73,955.0,954.47,1565.91,24.11,17.39,24.75,23.53,17.93,17.0,70.52,65.11,67.73,207.57,0.01,0.0,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2014-12-14,0.64,952.54,952.83,952.24,1340.09,23.89,19.83,24.55,23.28,20.43,19.32,82.93,75.9,79.41,163.47,0.19,0.0,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2014-12-21,0.09,952.46,952.77,952.16,1665.57,24.21,17.08,24.91,23.59,17.91,16.45,70.24,62.94,66.41,192.33,0.0,0.0,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2014-12-28,0.39,955.42,955.68,955.14,1260.21,23.77,19.47,24.35,23.22,20.09,18.92,81.77,75.04,78.31,194.62,0.0,0.0,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2015-12-06,0.18,954.61,954.91,954.31,1393.58,23.08,19.21,23.61,22.62,19.75,18.77,82.35,77.2,79.79,199.07,6.14,2.67,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2015-12-13,0.43,954.27,954.59,953.95,1325.02,22.96,19.27,23.59,22.35,19.85,18.75,83.63,77.98,80.9,164.23,5.33,2.08,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2015-12-20,0.06,954.78,955.08,954.48,1442.82,24.58,20.34,25.22,23.98,20.93,19.77,81.7,75.09,78.61,178.95,5.31,2.06,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2015-12-27,0.18,954.43,954.75,954.14,1412.15,25.32,21.11,25.96,24.75,21.71,20.61,81.89,75.64,78.82,161.9,4.68,1.72,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2016-12-04,0.09,954.44,954.76,954.17,1299.98,22.65,17.82,23.31,22.09,18.3,17.43,77.83,72.59,75.27,201.11,7.29,2.84,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2016-12-11,0.13,950.62,950.91,950.33,1463.13,24.33,18.64,25.14,23.6,19.22,18.04,76.62,69.95,73.51,143.27,5.19,1.66,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2016-12-18,0.0,954.83,955.1,954.52,1440.39,23.27,17.46,23.97,22.66,17.98,17.02,73.99,68.85,71.36,207.24,7.98,3.52,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2016-12-25,0.3,954.7,955.01,954.42,1431.93,24.29,18.83,25.04,23.62,19.51,18.24,77.37,69.78,73.5,176.51,4.49,1.36,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2017-12-03,0.07,952.97,953.26,952.68,1552.43,22.65,16.92,23.23,22.09,17.48,16.44,73.81,68.89,71.34,218.84,6.95,2.16,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2017-12-10,0.02,950.46,950.73,950.22,1544.69,24.63,18.51,25.29,24.04,19.2,17.98,73.8,67.69,70.64,207.43,4.88,1.52,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2017-12-17,0.0,953.46,953.71,953.16,1706.31,24.78,16.94,25.66,24.02,17.66,16.31,67.2,60.89,64.14,208.76,5.6,1.8,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2017-12-24,0.38,954.13,954.41,953.85,1154.04,23.38,19.87,23.96,22.85,20.3,19.48,84.08,79.24,81.75,171.18,4.75,1.22,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2017-12-31,0.41,952.73,953.0,952.46,1092.66,23.13,20.51,23.58,22.67,20.92,20.11,87.62,83.65,85.71,177.81,3.1,0.46,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2018-12-02,0.18,952.97,953.26,952.68,1587.18,23.07,18.01,23.78,22.45,18.67,17.51,77.38,71.85,74.64,196.36,6.49,2.33,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2018-12-09,0.0,953.77,954.01,953.47,1701.43,22.3,14.86,23.01,21.58,15.64,14.16,68.64,61.89,65.33,202.67,6.37,2.09,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2018-12-16,0.04,957.33,957.62,957.04,1701.93,26.02,17.63,27.06,25.03,18.47,16.86,67.33,58.52,62.99,156.77,3.77,0.6,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2018-12-23,0.62,954.22,954.58,953.9,1488.76,25.91,20.34,26.79,25.06,20.99,19.66,77.86,70.23,74.16,153.08,3.28,0.4,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2018-12-30,0.05,952.61,952.91,952.31,1588.37,24.72,18.94,25.35,24.12,19.56,18.43,74.77,68.88,71.76,216.57,5.14,1.22,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2019-12-01,0.47,952.72,953.06,952.41,1517.77,22.9,17.26,23.53,22.29,17.87,16.72,75.05,69.52,72.31,220.2,7.08,3.01,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2019-12-08,0.02,952.58,952.85,952.3,1476.99,23.27,17.05,23.87,22.74,17.67,16.56,72.9,67.7,70.22,218.26,7.18,3.15,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2019-12-15,0.42,953.7,954.01,953.39,1220.56,22.77,18.6,23.29,22.28,19.06,18.15,80.65,75.82,78.38,222.23,6.23,2.77,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2019-12-22,0.55,954.02,954.31,953.73,1249.55,22.69,19.35,23.21,22.22,19.82,18.98,84.46,79.91,82.16,221.35,5.64,2.26,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2019-12-29,0.0,954.74,955.0,954.49,1772.68,25.32,18.2,26.03,24.58,18.99,17.44,70.82,63.5,67.08,220.16,6.51,2.81,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2020-12-06,0.28,954.73,955.09,954.44,1396.44,23.86,18.21,24.58,23.22,18.81,17.65,75.15,68.98,72.19,207.95,6.63,2.94,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2020-12-13,0.1,954.36,954.68,954.09,1563.34,24.06,17.58,24.82,23.29,18.32,16.89,72.85,65.52,69.19,207.85,5.74,2.37,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2020-12-20,0.24,953.86,954.29,953.64,1572.86,24.43,18.35,25.27,23.57,19.02,17.59,74.22,66.86,70.8,197.56,5.74,1.98,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2020-12-27,0.04,953.94,954.32,953.75,1687.15,24.12,17.19,24.91,23.43,17.81,16.56,69.38,63.55,66.71,200.44,8.4,4.1,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2021-12-05,0.06,951.0,951.62,951.07,1515.59,25.01,17.83,25.79,24.25,18.45,17.01,69.66,62.56,66.5,195.75,6.21,2.36,"JOAQUIM TAVORA, Parana, Brazil",-23.4999724,-49.9232545
2006-12-24,1.45,939.08,939.35,938.84,1052.08,21.08,19.02,21.53,20.64,19.41,18.6,91.18,87.21,89.41,172.64,3.88,1.56,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2006-12-31,0.04,939.91,940.2,939.64,1550.02,23.41,18.3,24.07,22.82,18.97,17.75,77.99,71.41,74.63,151.02,4.44,1.98,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2007-12-02,0.1,936.52,936.74,936.26,1749.53,23.99,17.01,24.84,23.23,17.76,16.31,71.06,63.46,67.39,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2007-12-09,0.39,935.28,935.55,935.02,1532.28,23.97,18.85,24.72,23.3,19.47,18.17,78.68,71.74,75.47,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2007-12-16,0.06,936.83,937.06,936.59,1576.98,22.9,17.25,23.63,22.32,18.01,16.76,76.14,69.94,72.93,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2007-12-23,0.01,936.38,936.64,936.11,1625.16,22.64,15.7,23.57,21.89,16.55,15.08,70.64,63.04,66.83,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2007-12-30,0.27,937.97,938.26,937.68,1468.87,23.23,18.63,23.96,22.56,19.31,17.98,80.67,73.52,77.29,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2008-12-07,0.0,936.98,937.2,936.73,1752.35,22.56,12.15,23.41,21.65,12.96,11.46,58.48,51.6,54.89,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2008-12-14,0.31,937.86,938.17,937.58,1580.35,23.4,16.11,24.19,22.68,16.75,15.51,69.88,63.26,66.65,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2008-12-21,0.11,935.28,935.53,935.02,1725.48,22.67,15.71,23.5,21.94,16.56,15.01,71.01,63.55,67.35,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2008-12-28,0.04,934.95,935.23,934.67,1698.36,24.37,16.84,25.24,23.61,17.7,16.19,68.79,61.67,65.14,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2009-12-06,0.5,934.92,935.2,934.62,1486.21,23.21,19.39,23.84,22.58,19.98,18.91,83.23,77.33,80.29,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2009-12-13,0.37,936.45,936.71,936.2,1475.78,22.85,18.56,23.43,22.33,19.1,18.16,80.74,75.62,78.12,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2009-12-20,0.09,939.45,939.73,939.15,1617.67,23.14,18.01,23.89,22.46,18.7,17.45,77.51,70.82,74.24,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2009-12-27,0.41,937.35,937.63,937.1,1290.62,23.76,20.6,24.44,23.18,21.13,20.05,86.17,80.42,83.59,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2010-12-05,0.18,940.19,940.45,939.93,1390.38,20.76,15.14,21.44,20.12,15.72,14.61,75.49,69.92,72.74,174.28,2.9,1.33,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2010-12-12,0.18,940.19,940.45,939.93,1390.38,20.76,15.14,21.44,20.12,15.72,14.61,75.49,69.92,72.74,174.28,2.9,1.33,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2010-12-19,0.18,940.19,940.45,939.93,1390.38,20.76,15.14,21.44,20.12,15.72,14.61,75.49,69.92,72.74,174.28,2.9,1.33,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2010-12-26,0.18,940.19,940.45,939.93,1390.38,20.76,15.14,21.44,20.12,15.72,14.61,75.49,69.92,72.74,174.28,2.9,1.33,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2011-12-04,0.0,936.59,936.83,936.34,1808.51,22.72,14.01,23.51,21.92,14.77,13.28,63.97,57.2,60.54,234.9,0.05,0.02,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2011-12-11,0.09,936.16,936.43,935.89,1534.68,22.94,17.46,23.74,22.23,18.09,16.85,76.14,69.43,72.95,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2011-12-18,0.01,934.64,934.87,934.41,1596.79,22.13,13.95,23.07,21.23,14.73,13.16,66.24,58.46,62.51,236.0,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2011-12-25,0.19,937.3,937.55,937.01,1713.29,24.91,13.73,25.95,23.97,14.63,12.79,58.56,50.55,54.65,235.63,0.02,0.01,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2012-12-02,0.12,937.02,937.33,936.71,1580.63,23.27,17.46,24.01,22.58,18.11,16.93,74.88,68.26,71.51,138.03,6.35,3.11,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2012-12-09,0.33,937.27,937.57,936.96,1552.89,24.77,20.25,25.68,23.92,20.98,19.56,81.02,73.34,77.36,161.49,5.01,2.21,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2012-12-16,0.43,934.4,934.68,934.13,1344.41,23.57,20.44,24.22,22.93,21.04,19.93,86.37,80.53,83.49,154.69,5.22,2.4,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2012-12-23,0.14,936.97,937.22,936.66,1547.68,24.41,20.51,25.19,23.69,21.26,19.9,83.33,76.89,80.14,157.34,5.84,2.66,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2012-12-30,0.49,937.58,937.89,937.27,1511.89,24.1,20.58,24.9,23.32,21.32,19.87,85.34,78.49,82.17,173.37,4.9,2.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2013-12-01,0.15,936.78,937.1,936.46,1629.38,24.92,19.32,25.51,24.37,20.08,18.6,73.98,68.88,71.52,124.69,6.69,3.19,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2013-12-08,0.0,936.71,937.0,936.44,1490.1,26.04,21.78,26.56,25.57,22.37,21.19,79.01,75.54,77.59,177.35,4.7,2.01,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2013-12-15,0.0,936.5,936.77,936.22,1619.92,26.01,20.9,26.52,25.58,21.54,20.27,75.43,71.42,73.73,144.86,5.4,2.59,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2013-12-22,0.0,934.67,934.91,934.44,1756.14,25.82,19.27,26.29,25.35,20.0,18.45,69.88,64.29,67.42,114.1,6.89,3.39,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2013-12-29,0.2,936.32,936.58,936.06,1553.8,27.1,22.62,27.57,26.65,23.18,21.95,78.29,74.25,76.76,160.23,4.95,2.21,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2014-12-07,0.18,938.67,938.91,938.44,1564.37,23.65,18.27,24.55,22.86,19.0,17.7,76.4,69.96,73.24,115.67,6.63,3.11,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2014-12-14,0.18,936.69,936.97,936.42,1377.31,23.54,19.53,24.39,22.72,20.23,18.87,82.91,75.93,79.67,140.48,4.71,2.11,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2014-12-21,0.18,936.47,936.75,936.21,1467.89,24.02,18.45,24.88,23.24,19.19,17.82,75.88,69.2,72.52,147.28,5.62,2.5,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2014-12-28,0.18,939.59,939.82,939.32,1236.87,22.79,19.05,23.49,22.21,19.66,18.59,83.12,77.9,80.67,149.77,6.74,3.16,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2015-12-06,0.48,939.0,939.28,938.73,1082.26,21.51,19.04,22.16,20.93,19.57,18.51,88.6,83.84,86.49,156.68,4.78,2.14,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2015-12-13,0.15,938.12,938.46,937.78,1102.86,22.7,19.61,23.52,21.99,20.32,19.06,86.66,80.88,83.89,149.73,4.54,1.85,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2015-12-20,0.34,938.68,938.97,938.38,1171.32,24.11,20.37,24.97,23.3,21.06,19.72,84.05,77.8,81.01,134.31,5.42,2.3,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2015-12-27,0.3,938.62,938.91,938.35,1065.4,24.07,21.15,24.83,23.37,21.81,20.62,87.4,82.44,85.0,131.57,4.87,2.1,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2016-12-04,0.76,938.49,938.75,938.25,1435.27,22.09,17.72,22.75,21.5,18.29,17.28,79.82,74.98,77.4,151.63,6.76,3.02,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2016-12-11,0.28,935.08,935.33,934.81,1324.63,22.78,18.87,23.45,22.15,19.48,18.3,83.06,77.89,80.62,206.8,4.66,1.84,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2016-12-18,0.02,938.96,939.19,938.69,1679.37,22.96,16.74,23.71,22.29,17.44,16.13,72.61,66.44,69.67,147.84,6.78,3.16,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2016-12-25,0.34,938.99,939.28,938.73,1301.75,22.17,18.74,22.77,21.54,19.24,18.17,84.98,79.14,82.23,134.89,4.26,1.76,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2017-12-03,0.0,936.99,937.24,936.74,1711.26,22.75,16.13,23.37,22.14,16.82,15.57,71.38,65.23,68.03,141.37,5.35,2.34,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2017-12-10,0.09,935.07,935.32,934.84,1529.03,24.13,17.88,24.8,23.53,18.58,17.32,74.13,67.77,70.84,157.84,4.51,1.88,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2017-12-17,0.0,937.72,937.96,937.45,1758.95,24.52,16.55,25.25,23.83,17.2,15.93,66.27,60.13,63.27,142.06,5.93,2.81,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2017-12-24,0.84,937.94,938.2,937.7,1091.14,22.3,19.76,22.74,21.93,20.12,19.44,88.26,84.99,86.75,156.89,5.34,2.35,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2017-12-31,0.46,937.78,938.18,937.67,1176.1,21.62,18.96,22.08,21.03,19.08,18.21,87.16,82.78,86.2,166.85,3.74,1.57,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2018-12-02,0.06,937.23,937.5,936.98,1582.97,23.31,17.42,23.95,22.67,18.02,16.96,74.08,68.3,71.04,142.81,5.71,2.57,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2018-12-09,0.0,938.24,938.44,937.99,1834.72,22.31,11.85,23.08,21.53,12.84,11.04,58.33,50.74,54.27,166.77,5.59,2.53,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2018-12-16,0.0,941.55,941.82,941.26,1726.34,25.46,16.43,26.37,24.64,17.12,15.73,63.32,55.99,59.81,167.56,4.89,1.95,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2018-12-23,0.43,938.86,939.16,938.56,1511.98,24.42,19.78,25.14,23.69,20.43,19.21,80.79,74.21,77.42,185.14,4.89,1.95,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2018-12-30,0.27,937.05,937.34,936.77,1581.82,23.86,19.42,24.55,23.21,20.05,18.91,80.6,74.29,77.4,113.03,4.63,1.88,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2019-12-01,0.22,936.69,936.98,936.4,1502.74,27.95,21.3,28.2,27.67,21.54,21.04,68.15,66.9,67.48,127.59,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2019-12-08,0.21,937.03,937.31,936.78,1400.37,26.99,20.2,27.28,26.71,20.49,19.91,67.91,66.43,67.16,144.2,0.09,0.04,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2019-12-15,0.25,937.78,938.06,937.48,1449.71,26.92,21.24,27.22,26.62,21.48,20.95,72.15,70.52,71.36,129.39,0.0,0.0,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2019-12-22,0.4,938.24,938.53,937.95,1076.48,24.15,20.31,24.58,23.75,20.72,19.94,80.32,78.68,79.54,139.8,0.17,0.08,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2019-12-29,0.14,939.8,940.06,939.56,1521.23,21.5,15.46,22.13,20.89,16.01,14.97,73.29,68.3,70.75,179.47,2.29,1.05,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
2020-12-06,0.18,940.19,940.45,939.93,1390.38,20.76,15.14,21.44,20.12,15.72,14.61,75.49,69.92,72.74,174.28,2.9,1.33,"NOVA TEBAS, Parana, Brazil",-24.437958,-51.945357
